Gender,USCitizen,English,POE,ID,BooksReadSummer,ReadProgHS,PartReadProgHS,OwnBookSummer,PercentReadSummer,WhyNotRead,FamilyRead,SummerSurvey,QuizScore,FirstGen,PercentReadSummerFollowup,PercentReadSemester,Reread,CWSRead,CWSWrite,Think,Challenge,EnjoyBook,EventAdd,CourseList,FollowupSurvey,Book,Year,ReadSummer,ReadFollowup,ReadSemester,AttendEvent,Englsh,FamilyMemberWhoRead,CourseEffect,ConversationsCount,ConverstationsWith,ConversationsFamily,ConversationNumberPeople,ConversationTopic,BookOwn,BookLength,BookDifficulty,KnowSummerRead,WhichOrientation,FamilyMemberRead
Male,Yes,Yes,Natural Sciences,1145680,1,Yes,No,,95,I was too busy to finish,No,Yes,0.5,Yes,1,0,No,The book was not assigned.,None,4,4,2,,,Yes,Station 11,2016,Yes,No,No,No,,,No,0,,,0,,Yes,4,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1146981,5,No,No,,100,,No,Yes,1,No,100,,No,The book was not assigned.,None,2,2,2,,,Yes,Station 11,2016,Yes,Yes,,No,,,No,0,Group,,3,,Yes,3,2,Email,August,
Female,Yes,Yes,Natural Sciences,,1,Yes,Yes,,100,,Yes,Yes,0.25,No,45,1,Yes,All of the book,"Formal Essay for CWS, Formal Essay for another class",3,2,4,,,Yes,Station 11,2016,Yes,No,No,No,,,No,3,An Individual,Siblings,2,,Yes,3,3,Classmate,June,Father & Mother
Female,Yes,Yes,Natural Sciences,,1,Yes,Yes,,100,,Yes,Yes,0.25,No,100,100,No,All of the book,Formal Essay for CWS,1,2,1,1,,Yes,Station 11,2016,Yes,Yes,Yes,Yes,,,No,2,An Individual,,2,,Yes,3,3,Classmate,June,Father & Mother
Female,Yes,Yes,Natural Sciences,,1,Yes,Yes,,100,,Yes,Yes,0.25,Yes,20,20,No,All of the book,Formal Essay for CWS,4,3,4,5,,Yes,Station 11,2016,Yes,No,No,Yes,,,No,,Group,,,,Yes,3,3,Classmate,June,Father & Mother
Female,Yes,Yes,Natural Sciences,,1,Yes,Yes,,100,,Yes,Yes,0.25,Yes,75,75,Yes,All of the book,Formal Essay for CWS,3,3,3,,N/A,Yes,Station 11,2016,Yes,No,No,No,,,No,5,"An Individual, Group",,5,,Yes,3,3,Classmate,June,Father & Mother
Female,Yes,Yes,Natural Sciences,,1,Yes,Yes,,100,,Yes,Yes,0.25,No,10,1,Yes,All of the book,Formal Essay for CWS,4,4,4,,,Yes,Station 11,2016,Yes,No,No,No,,,No,1,An Individual,,1,,Yes,3,3,Classmate,June,Father & Mother
Female,Yes,Yes,Natural Sciences,,1,Yes,Yes,,100,,Yes,Yes,0.25,Yes,78,1,Yes,All of the book,"Formal Essay for CWS, Response/Reflection Paper",5,5,2,3,,Yes,Station 11,2016,Yes,No,No,Yes,,,No,3,Group,,2,,Yes,3,3,Classmate,June,Father & Mother
Female,Yes,Yes,Natural Sciences,,1,Yes,Yes,,100,,Yes,Yes,0.25,Yes,100,100,No,The book was not assigned.,None,3,3,2,,,Yes,Station 11,2016,Yes,Yes,Yes,No,,,No,2,Group,,2,,Yes,3,3,Classmate,June,Father & Mother
Female,Yes,Yes,Natural Sciences,,1,Yes,Yes,,100,,Yes,Yes,0.25,Yes,100,0,No,The book was not assigned.,None,2,3,2,,,Yes,Station 11,2016,Yes,Yes,No,No,,,No,5,"An Individual, Group","Parents, Siblings",5,,Yes,3,3,Classmate,June,Father & Mother
Female,Yes,Yes,Natural Sciences,,1,Yes,Yes,,100,,Yes,Yes,0.25,No,15,100,Yes,All of the book,"Formal Essay for CWS, Free write in a class",2,3,4,,,Yes,Station 11,2016,Yes,No,Yes,No,,,No,2,"An Individual, Group",,1,,Yes,3,3,Classmate,June,Father & Mother
Female,Yes,Yes,Natural Sciences,,1,Yes,Yes,,100,,Yes,Yes,0.25,No,0,100,Yes,All of the book,"Free write in a class, Response/Reflection Paper",1,1,3,2,,Yes,Station 11,2016,Yes,No,Yes,Yes,,,No,0,"An Individual, Group","Parents, Other Family Members",1,,Yes,3,3,Classmate,June,Father & Mother
Female,Yes,Yes,Natural Sciences,,1,Yes,Yes,,100,,Yes,Yes,0.25,Yes,100,100,Yes,All of the book,Formal Essay for CWS,5,3,5,,,Yes,Station 11,2016,Yes,Yes,Yes,No,,,No,0,,,,,Yes,3,3,Classmate,June,Father & Mother
Female,Yes,Yes,Natural Sciences,,1,Yes,Yes,,100,,Yes,Yes,0.25,No,100,25,Yes,All of the book,"Formal Essay for CWS, Free write in a class",2,5,3,,,Yes,Station 11,2016,Yes,Yes,No,No,,,No,5,"An Individual, Group","Parents, Siblings",15,,Yes,3,3,Classmate,June,Father & Mother
Female,Yes,Yes,Natural Sciences,1108711,10,Yes,Yes,,50,"I was too busy to finish	, I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,1,,,,,,,,,,,,,Station 11,2016,No,,,,,,,,,,,,Yes,3,5,Orientation,June,
Male,Yes,Yes,Natural Sciences,1127416,1,No,No,,0,I wasn’t interested in the topic,No,Yes,,No,0,0,No,The book was not assigned.,None,,,,,,Yes,Station 11,2016,No,No,No,No,,,,0,,,0,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,,2,No,No,,21,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,No,45,1,Yes,All of the book,"Formal Essay for CWS, Formal Essay for another class",3,2,4,,,Yes,Station 11,2016,No,No,No,No,,,No,3,An Individual,Siblings,2,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,,2,No,No,,21,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,No,100,100,No,All of the book,Formal Essay for CWS,1,2,1,1,,Yes,Station 11,2016,No,Yes,Yes,Yes,,,No,2,An Individual,,2,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,,2,No,No,,21,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,Yes,20,20,No,All of the book,Formal Essay for CWS,4,3,4,5,,Yes,Station 11,2016,No,No,No,Yes,,,No,,Group,,,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,,2,No,No,,21,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,Yes,75,75,Yes,All of the book,Formal Essay for CWS,3,3,3,,N/A,Yes,Station 11,2016,No,No,No,No,,,No,5,"An Individual, Group",,5,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,,2,No,No,,21,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,No,10,1,Yes,All of the book,Formal Essay for CWS,4,4,4,,,Yes,Station 11,2016,No,No,No,No,,,No,1,An Individual,,1,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,,2,No,No,,21,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,Yes,78,1,Yes,All of the book,"Formal Essay for CWS, Response/Reflection Paper",5,5,2,3,,Yes,Station 11,2016,No,No,No,Yes,,,No,3,Group,,2,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,,2,No,No,,21,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,Yes,100,100,No,The book was not assigned.,None,3,3,2,,,Yes,Station 11,2016,No,Yes,Yes,No,,,No,2,Group,,2,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,,2,No,No,,21,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,Yes,100,0,No,The book was not assigned.,None,2,3,2,,,Yes,Station 11,2016,No,Yes,No,No,,,No,5,"An Individual, Group","Parents, Siblings",5,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,,2,No,No,,21,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,No,15,100,Yes,All of the book,"Formal Essay for CWS, Free write in a class",2,3,4,,,Yes,Station 11,2016,No,No,Yes,No,,,No,2,"An Individual, Group",,1,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,,2,No,No,,21,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,No,0,100,Yes,All of the book,"Free write in a class, Response/Reflection Paper",1,1,3,2,,Yes,Station 11,2016,No,No,Yes,Yes,,,No,0,"An Individual, Group","Parents, Other Family Members",1,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,,2,No,No,,21,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,Yes,100,100,Yes,All of the book,Formal Essay for CWS,5,3,5,,,Yes,Station 11,2016,No,Yes,Yes,No,,,No,0,,,,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,,2,No,No,,21,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,No,100,25,Yes,All of the book,"Formal Essay for CWS, Free write in a class",2,5,3,,,Yes,Station 11,2016,No,Yes,No,No,,,No,5,"An Individual, Group","Parents, Siblings",15,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,1144399,1,No,No,,60,"I was too busy to finish	, I don’t like reading",No,Yes,0.75,,,,,,,,,,,,,Station 11,2016,No,,,,,,,,,,,,Yes,3,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1144590,4,No,Yes,,100,,No,Yes,0.75,,,,,,,,,,,,,Station 11,2016,Yes,,,,,,,,,,,,Yes,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,1145290,1,Yes,Yes,,90,I was too busy to finish,No,Yes,0.75,Yes,95,5,No,The book was not assigned.,None,2,3,2,,,Yes,Station 11,2016,Yes,Yes,No,No,,,No,none,,Other Family Members,Some,,Yes,4,2,Orientation,June,
Female,Yes,Yes,Exploratory,1145845,2,Yes,Yes,,100,,No,Yes,0.5,,,,,,,,,,,,,Station 11,2016,Yes,,,,,,,,,,,,Yes,4,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1125069,2,No,No,,75,"I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,1,No,85,1,Yes,All of the book,Response/Reflection Paper,1,2,2,,,Yes,Station 11,2016,No,Yes,No,No,,,No,2,Group,,4,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,1144944,5,No,No,,100,,No,Yes,1,No,100,0,No,The book was not assigned.,None,3,2,4,,,Yes,Station 11,2016,Yes,Yes,No,No,,,No,2,An Individual,Parents,1,,Yes,3,2,Orientation,June,
Female,Yes,Yes,Humanities,1145614,1,No,No,,50,I was too busy to finish,No,Yes,0.5,,,,,,,,,,,,,Station 11,2016,No,,,,,,,,,,,,Yes,3,4,Classmate,June,
Female,Yes,Yes,Natural Sciences,1106320,5,No,No,,100,,No,Yes,1,No,1,1,Yes,All of the book,Formal Essay for CWS,3,2,2,,,Yes,Station 11,2016,Yes,No,No,No,,,No,0,,,1,,Yes,3,2,Orientation,June,
Male,Yes,Yes,Natural Sciences,1066206,1,No,No,,25,"I don’t like reading, I lost interest/thought the book was boring",No,Yes,0,Yes,0,100,Yes,All of the book,Response/Reflection Paper,2,2,4,,,Yes,Station 11,2016,No,No,Yes,No,,,No,0,,,0,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,1145282,15,Yes,Yes,,100,,No,Yes,1,,,,,,,,,,,,,Station 11,2016,Yes,,,,,,,,,,,,Yes,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,1145169,9,Yes,Yes,,100,,No,Yes,1,,,,,,,,,,,,,Station 11,2016,Yes,,,,,,,,,,,,Yes,3,2,Orientation,June,
Male,Yes,Yes,Exploratory,969304,1,No,No,,10,I didn’t see the point of the assignment,No,Yes,,,,,,,,,,,,,,Station 11,2016,No,,,,,,,,,,,,Yes,,,Orientation,June,
Male,No,No,Natural Sciences,1145756,1,No,No,,65,I was too busy to finish,No,Yes,,No,75,0,No,All of the book,Formal Essay for CWS,2,1,1,,,Yes,Station 11,2016,No,No,No,No,,,No,1,An Individual,,1,,Yes,4,2,Orientation,June,
Male,Yes,Yes,Natural Sciences,954991,2,Yes,Yes,,100,,No,Yes,1,,,,,,,,,,,,,Station 11,2016,Yes,,,,,,,,,,,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,1145571,10,Yes,Yes,,100,,No,Yes,1,,,,,,,,,,,,,Station 11,2016,Yes,,,,,,,,,,,,Yes,3,3,Email,June,
Female,Yes,Yes,Humanities,1110600,4,No,No,,75,I was too busy to finish,No,Yes,1,,,,,,,,,,,,,Station 11,2016,No,,,,,,,,,,,,Yes,3,2,"Orientation, Classmate",June,
Female,Yes,Yes,Natural Sciences,1144980,1,Yes,Yes,,100,,Yes,Yes,1,,,,,,,,,,,,,Station 11,2016,Yes,,,,,,,,,,,,Yes,3,3,Orientation,June,My Mother
Male,Yes,Yes,Natural Sciences,1145071,1,Yes,Yes,,100,,No,Yes,1,,,,,,,,,,,,,Station 11,2016,Yes,,,,,,,,,,,,Yes,4,2,Orientation,June,
Female,Yes,Yes,Accounting,1127098,1,No,No,,100,,No,Yes,0.75,,,,,,,,,,,,,Station 11,2016,Yes,,,,,,,,,,,,Yes,4,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1145205,1,No,No,,75,I was too busy to finish,No,Yes,,,,,,,,,,,,,,Station 11,2016,No,,,,,,,,,,,,Yes,3,3,"Email, Orientation",June,
Male,No,Yes,Natural Sciences,1145503,2,Yes,Yes,,25,I was too busy to finish,No,Yes,0.75,No,10,0,No,All of the book,Formal Essay for CWS,3,4,2,,,Yes,Station 11,2016,No,No,No,No,,,No,0,,,0,,Yes,4,3,Email,August,
Female,Yes,Yes,mathematics,1145091,1,No,No,,90,I was too busy to finish,No,Yes,0.75,Yes,75,75,No,The book was not assigned.,None,3,3,2,,,Yes,Station 11,2016,Yes,No,No,No,,,No,0,,,2,,Yes,3,3,Orientation,June,
Female,No,Yes,Natural Sciences,1145045,5,Yes,Yes,,1,,No,Yes,0.25,No,100,0,No,The book was not assigned.,None,3,2,4,,,Yes,Station 11,2016,No,Yes,No,No,,,No,4,"An Individual, Group",,10,,Yes,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,1106971,6,No,No,,100,,No,Yes,1,No,1,0,No,The book was not assigned.,None,3,2,1,,,Yes,Station 11,2016,Yes,No,No,No,,,No,2,An Individual,,2,,Yes,2,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,1145629,2,No,No,,100,,No,Yes,1,No,100,0,No,The book was not assigned.,None,2,2,2,,,Yes,Station 11,2016,Yes,Yes,No,No,,,No,3,An Individual,"Parents, Siblings",1,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Arts,1125611,2,No,No,,50,"I was too busy to finish	, I lost interest/thought the book was boring",No,Yes,0.5,Yes,60,60,Yes,The book was not assigned.,None,2,3,3,,,Yes,Station 11,2016,No,No,No,No,,,No,0,,,3,,Yes,2,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1144392,2,Yes,Yes,,25,I was too busy to finish,No,Yes,0.25,No,50,1,Yes,All of the book,Formal Essay for CWS,3,4,4,,,Yes,Station 11,2016,No,No,No,No,,,No,1,An Individual,Other Family Members,,,Yes,4,2,Orientation,June,
Female,Yes,Yes,Arts,1145587,9,No,No,,20,I was too busy to finish,No,Yes,,No,30,50,No,The book was not assigned.,None,3,3,3,,,Yes,Station 11,2016,No,No,No,No,,,No,0,,,0,,Yes,3,2,Email,August,
Female,Yes,Yes,business,1145229,0,Yes,Yes,,0,"I was too busy to finish	, I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,No,50,0,No,The book was not assigned.,None,,,,,,Yes,Station 11,2016,No,No,No,No,,,No,3,"An Individual, Group",,0,,Yes,3,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1144462,10,No,No,,100,,No,Yes,0.75,No,100,0,No,The book was not assigned.,None,4,4,5,,,Yes,Station 11,2016,Yes,Yes,No,No,,,No,,,,0,,Yes,3,3,Email,June,
Female,Yes,Yes,Natural Sciences,1145261,3,No,No,,33,"I was too busy to finish	, I lost interest/thought the book was boring, I wasn’t interested in the topic",No,Yes,,No,0,0,No,The book was not assigned.,None,,,,,,Yes,Station 11,2016,No,No,No,No,,,,,,,0,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Exploratory,1116148,4,Yes,Yes,,50,I was too busy to finish,No,Yes,0.5,No,50,75,No,All of the book,Formal Essay for CWS,3,4,4,,,Yes,Station 11,2016,No,No,No,No,,,No,0,,,2,,Yes,3,3,Orientation,August,
Male,Yes,Yes,Social Sciences,1058450,0,No,No,,0,,No,Yes,,,,,,,,,,,,,,Station 11,2016,No,,,,,,,,,,,,No,3,3,Orientation,August,
Male,Yes,Yes,Natural Sciences,,,Yes,No,,15,"I was too busy to finish	, I don’t like reading",,Yes,,No,45,1,Yes,All of the book,"Formal Essay for CWS, Formal Essay for another class",3,2,4,,,Yes,Station 11,2016,No,No,No,No,,,No,3,An Individual,Siblings,2,,Yes,,,Orientation,June,
Male,Yes,Yes,Natural Sciences,,,Yes,No,,15,"I was too busy to finish	, I don’t like reading",,Yes,,No,100,100,No,All of the book,Formal Essay for CWS,1,2,1,1,,Yes,Station 11,2016,No,Yes,Yes,Yes,,,No,2,An Individual,,2,,Yes,,,Orientation,June,
Male,Yes,Yes,Natural Sciences,,,Yes,No,,15,"I was too busy to finish	, I don’t like reading",,Yes,,Yes,20,20,No,All of the book,Formal Essay for CWS,4,3,4,5,,Yes,Station 11,2016,No,No,No,Yes,,,No,,Group,,,,Yes,,,Orientation,June,
Male,Yes,Yes,Natural Sciences,,,Yes,No,,15,"I was too busy to finish	, I don’t like reading",,Yes,,Yes,75,75,Yes,All of the book,Formal Essay for CWS,3,3,3,,N/A,Yes,Station 11,2016,No,No,No,No,,,No,5,"An Individual, Group",,5,,Yes,,,Orientation,June,
Male,Yes,Yes,Natural Sciences,,,Yes,No,,15,"I was too busy to finish	, I don’t like reading",,Yes,,No,10,1,Yes,All of the book,Formal Essay for CWS,4,4,4,,,Yes,Station 11,2016,No,No,No,No,,,No,1,An Individual,,1,,Yes,,,Orientation,June,
Male,Yes,Yes,Natural Sciences,,,Yes,No,,15,"I was too busy to finish	, I don’t like reading",,Yes,,Yes,78,1,Yes,All of the book,"Formal Essay for CWS, Response/Reflection Paper",5,5,2,3,,Yes,Station 11,2016,No,No,No,Yes,,,No,3,Group,,2,,Yes,,,Orientation,June,
Male,Yes,Yes,Natural Sciences,,,Yes,No,,15,"I was too busy to finish	, I don’t like reading",,Yes,,Yes,100,100,No,The book was not assigned.,None,3,3,2,,,Yes,Station 11,2016,No,Yes,Yes,No,,,No,2,Group,,2,,Yes,,,Orientation,June,
Male,Yes,Yes,Natural Sciences,,,Yes,No,,15,"I was too busy to finish	, I don’t like reading",,Yes,,Yes,100,0,No,The book was not assigned.,None,2,3,2,,,Yes,Station 11,2016,No,Yes,No,No,,,No,5,"An Individual, Group","Parents, Siblings",5,,Yes,,,Orientation,June,
Male,Yes,Yes,Natural Sciences,,,Yes,No,,15,"I was too busy to finish	, I don’t like reading",,Yes,,No,15,100,Yes,All of the book,"Formal Essay for CWS, Free write in a class",2,3,4,,,Yes,Station 11,2016,No,No,Yes,No,,,No,2,"An Individual, Group",,1,,Yes,,,Orientation,June,
Male,Yes,Yes,Natural Sciences,,,Yes,No,,15,"I was too busy to finish	, I don’t like reading",,Yes,,No,0,100,Yes,All of the book,"Free write in a class, Response/Reflection Paper",1,1,3,2,,Yes,Station 11,2016,No,No,Yes,Yes,,,No,0,"An Individual, Group","Parents, Other Family Members",1,,Yes,,,Orientation,June,
Male,Yes,Yes,Natural Sciences,,,Yes,No,,15,"I was too busy to finish	, I don’t like reading",,Yes,,Yes,100,100,Yes,All of the book,Formal Essay for CWS,5,3,5,,,Yes,Station 11,2016,No,Yes,Yes,No,,,No,0,,,,,Yes,,,Orientation,June,
Male,Yes,Yes,Natural Sciences,,,Yes,No,,15,"I was too busy to finish	, I don’t like reading",,Yes,,No,100,25,Yes,All of the book,"Formal Essay for CWS, Free write in a class",2,5,3,,,Yes,Station 11,2016,No,Yes,No,No,,,No,5,"An Individual, Group","Parents, Siblings",15,,Yes,,,Orientation,June,
Female,Yes,Yes,Natural Sciences,1145420,15,No,No,,100,,No,Yes,1,No,100,0,No,The book was not assigned.,None,2,4,3,,,Yes,Station 11,2016,Yes,Yes,No,No,,,No,2,An Individual,,2,,Yes,4,3,Orientation,June,
Female,Yes,Yes,Natural Sciences,1145160,1,No,No,,35,I lost interest/thought the book was boring,No,Yes,0.25,Yes,15,0,No,All of the book,"Formal Essay for CWS, Response/Reflection Paper",4,3,4,,,Yes,Station 11,2016,No,No,No,No,,,No,2,Group,,3,,Yes,3,1,Orientation,June,N/A
Male,Yes,Yes,Exploratory,1145770,12,No,No,,1,,No,Yes,1,No,1,0,No,The book was not assigned.,None,4,3,3,,,Yes,Station 11,2016,No,No,No,No,,,No,0,,,0,,Yes,3,3,Orientation,June,
Male,Yes,Yes,Natural Sciences,1108091,2,Yes,Yes,,100,,No,Yes,0.75,No,100,0,No,All of the book,"Formal Essay for CWS, Response/Reflection Paper",4,5,4,,,Yes,Station 11,2016,Yes,Yes,No,No,,,No,2,"An Individual, Group",,3,,Yes,2,2,Orientation,June,
Female,Yes,Yes,Humanities,145095,20,Yes,Yes,,1,,No,Yes,1,,,,,,,,,,,,,Station 11,2016,No,,,,,,,,,,,,Yes,3,2,Orientation,June,
Female,Yes,Yes,Natural Sciences,1144920,3,No,No,,10,"I was too busy to finish	, I don’t like reading, I lost interest/thought the book was boring",No,Yes,,Yes,0,0,No,All of the book,Formal Essay for CWS,3,3,1,,,Yes,Station 11,2016,No,No,No,No,,,No,0,,,0,,Yes,3,2,Orientation,June,
Male,Yes,Yes,Natural Sciences,1145504,4,Yes,Yes,,50,I was too busy to finish,No,Yes,0.75,No,75,100,Yes,All of the book,"Formal Essay for CWS, Free write in a class, Response/Reflection Paper, Blog Post",2,5,2,,,Yes,Station 11,2016,No,No,Yes,No,,,No,0,,,0,,Yes,3,3,Orientation,June,
Female,No,No,Natural Sciences,1147717,13,Yes,Yes,,100,,No,Yes,1,,,,,,,,,,,,,Station 11,2016,Yes,,,,,,,,,,,,Yes,3,3,Email,August,
Female,Yes,Yes,Natural Sciences,,1,No,No,,100,,No,Yes,0.5,No,45,1,Yes,All of the book,"Formal Essay for CWS, Formal Essay for another class",3,2,4,,,Yes,Station 11,2016,Yes,No,No,No,,,No,3,An Individual,Siblings,2,,Yes,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,,100,,No,Yes,0.5,No,100,100,No,All of the book,Formal Essay for CWS,1,2,1,1,,Yes,Station 11,2016,Yes,Yes,Yes,Yes,,,No,2,An Individual,,2,,Yes,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,,100,,No,Yes,0.5,Yes,20,20,No,All of the book,Formal Essay for CWS,4,3,4,5,,Yes,Station 11,2016,Yes,No,No,Yes,,,No,,Group,,,,Yes,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,,100,,No,Yes,0.5,Yes,75,75,Yes,All of the book,Formal Essay for CWS,3,3,3,,N/A,Yes,Station 11,2016,Yes,No,No,No,,,No,5,"An Individual, Group",,5,,Yes,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,,100,,No,Yes,0.5,No,10,1,Yes,All of the book,Formal Essay for CWS,4,4,4,,,Yes,Station 11,2016,Yes,No,No,No,,,No,1,An Individual,,1,,Yes,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,,100,,No,Yes,0.5,Yes,78,1,Yes,All of the book,"Formal Essay for CWS, Response/Reflection Paper",5,5,2,3,,Yes,Station 11,2016,Yes,No,No,Yes,,,No,3,Group,,2,,Yes,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,,100,,No,Yes,0.5,Yes,100,100,No,The book was not assigned.,None,3,3,2,,,Yes,Station 11,2016,Yes,Yes,Yes,No,,,No,2,Group,,2,,Yes,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,,100,,No,Yes,0.5,Yes,100,0,No,The book was not assigned.,None,2,3,2,,,Yes,Station 11,2016,Yes,Yes,No,No,,,No,5,"An Individual, Group","Parents, Siblings",5,,Yes,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,,100,,No,Yes,0.5,No,15,100,Yes,All of the book,"Formal Essay for CWS, Free write in a class",2,3,4,,,Yes,Station 11,2016,Yes,No,Yes,No,,,No,2,"An Individual, Group",,1,,Yes,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,,100,,No,Yes,0.5,No,0,100,Yes,All of the book,"Free write in a class, Response/Reflection Paper",1,1,3,2,,Yes,Station 11,2016,Yes,No,Yes,Yes,,,No,0,"An Individual, Group","Parents, Other Family Members",1,,Yes,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,,100,,No,Yes,0.5,Yes,100,100,Yes,All of the book,Formal Essay for CWS,5,3,5,,,Yes,Station 11,2016,Yes,Yes,Yes,No,,,No,0,,,,,Yes,3,4,Orientation,June,
Female,Yes,Yes,Natural Sciences,,1,No,No,,100,,No,Yes,0.5,No,100,25,Yes,All of the book,"Formal Essay for CWS, Free write in a class",2,5,3,,,Yes,Station 11,2016,Yes,Yes,No,No,,,No,5,"An Individual, Group","Parents, Siblings",15,,Yes,3,4,Orientation,June,
